PERSON_ID,COMPANY_NAME,COMPANY_LI_NAME,LAST_TITLE,GROUP_START_DATE,GROUP_END_DATE
1f5f51d6-baad-4ab5-b16a-fd9dbf273e2b,The Cotton Thief,the-cotton-thief,Owner,2010-12-01,2016-08-01
1f5f51d6-baad-4ab5-b16a-fd9dbf273e2b,Linklaters,linklaters,Associate,2008-01-01,2009-01-01
1f5f51d6-baad-4ab5-b16a-fd9dbf273e2b,Clayton Utz,clayton-utz,Senior Associate,2004-02-01,2010-12-01
1f5f51d6-baad-4ab5-b16a-fd9dbf273e2b,NautaDutilh,nautadutilh,Paralegal,2003-08-01,2004-01-01
1f5f51d6-baad-4ab5-b16a-fd9dbf273e2b,Andreones,n/a,Paralegal,2001-01-01,2003-01-01
0da7f148-8d2f-44ed-a218-1e0d66aba121,Microsoft,microsoft,Business Planner- Gaming Cloud,2020-07-01,
0da7f148-8d2f-44ed-a218-1e0d66aba121,ArtEnthuse,artenthuse,Founder and CEO,2015-01-01,2018-07-01
0da7f148-8d2f-44ed-a218-1e0d66aba121,Ardizen,ardizen,Founder and CEO,2012-10-01,2018-07-01
d59a5fef-a05f-4943-b9b1-2629970a5348,Meta,meta,Software Engineer,2022-01-01,
d59a5fef-a05f-4943-b9b1-2629970a5348,Brooks Automation,brooks-automation,Software Engineer II,2018-07-01,2022-01-01
d59a5fef-a05f-4943-b9b1-2629970a5348,Heliablu,heliablu-jewelry,Student Consultant,2017-08-01,2017-12-01
d59a5fef-a05f-4943-b9b1-2629970a5348,Robotics Control Lab at University of Connecitcut,n/a,Undergraduate Research Assistant,2017-08-01,2018-05-01
d59a5fef-a05f-4943-b9b1-2629970a5348,Lockheed Martin,lockheed-martin,Tech Engineering Intern for Mission Systems & Software,2017-05-01,2017-08-01
d59a5fef-a05f-4943-b9b1-2629970a5348,Electrical Insulation Research Center at University of Connecticut,n/a,Laboratory and Field Analysis Assistant,2016-06-01,2017-05-01
d59a5fef-a05f-4943-b9b1-2629970a5348,American Institute of Aeronautics and Astronautics -University of Connecticut Chapter,n/a,Head of Electronics,2016-02-01,2016-05-01
d59a5fef-a05f-4943-b9b1-2629970a5348,Milford Tennis Club,milford-tennis-club,Tennis Coach,2014-12-01,2015-06-01
eac4c01d-8f4b-41db-94d1-3ff52a2f7bff,MyEducation.com,n/a,Managing Partner,2019-04-01,
eac4c01d-8f4b-41db-94d1-3ff52a2f7bff,My Leads Boutique,n/a,CEO,2019-02-01,2021-09-01
eac4c01d-8f4b-41db-94d1-3ff52a2f7bff,React2Media,react2media,Director of Response Marketing/ LaunchYourDegree.com,2015-06-01,2019-02-01
eac4c01d-8f4b-41db-94d1-3ff52a2f7bff,BackToLearn,n/a,Director of Sales,2014-05-01,2015-05-01
eac4c01d-8f4b-41db-94d1-3ff52a2f7bff,CareerGlider,n/a,Director,2013-12-01,2014-05-01
eac4c01d-8f4b-41db-94d1-3ff52a2f7bff,The CollegeBound Network,the-collegebound-network,Account Executive,2011-01-01,2013-11-01
eac4c01d-8f4b-41db-94d1-3ff52a2f7bff,TaskStream,taskstream,Mentoring Services Associate,2010-08-01,2011-01-01
eac4c01d-8f4b-41db-94d1-3ff52a2f7bff,St. Francis College,sfcny,Laboratory Instructor/Assistant Professor,2006-07-01,2010-07-01
eac4c01d-8f4b-41db-94d1-3ff52a2f7bff,"St. Agnes Boys High School, Inc.",n/a,Teacher,2004-09-01,2006-06-01
eac4c01d-8f4b-41db-94d1-3ff52a2f7bff,New York University,new-york-university,Adjunct Professor,2004-05-01,2004-08-01
eac4c01d-8f4b-41db-94d1-3ff52a2f7bff,"Lynda Valanzano, Independent Vendor and Consultant",n/a,Owner/Freelancer,2003-01-01,2011-01-01
eac4c01d-8f4b-41db-94d1-3ff52a2f7bff,Internships and Fellowships,n/a,Positions Held as a Student,2002-05-01,2004-01-01
eac4c01d-8f4b-41db-94d1-3ff52a2f7bff,The CollegeBound Network,the-collegebound-network,Administrative Assistant/Editorial Assistant,2000-01-01,2002-06-01
74471dd8-48b0-4259-8b90-81690f9b1b8e,Intel Corporation,intel-corporation,Pre-Si Verif Engineer,2021-11-01,
f0562f08-3a04-44df-98bf-4aab0aea6d4a,NK Securities Research,nk-securities,Quantitative Researcher,2021-07-01,
f0562f08-3a04-44df-98bf-4aab0aea6d4a,Microsoft,microsoft,Software Engineer Intern,2020-05-01,2020-07-01
bea9cd6d-3c8f-4736-a78a-09dda50a6a16,Mammoth Biosciences,mammothbio,Scientist II,2020-12-01,
bea9cd6d-3c8f-4736-a78a-09dda50a6a16,Northwestern University,northwestern-university,PHD Candidate,2015-09-01,2020-12-01
bea9cd6d-3c8f-4736-a78a-09dda50a6a16,Cornell University,cornell-university,Technician II,2014-01-01,2015-08-01
bea9cd6d-3c8f-4736-a78a-09dda50a6a16,University of Pennsylvania,university-of-pennsylvania,Research Assistant,2012-11-01,2013-12-01
bea9cd6d-3c8f-4736-a78a-09dda50a6a16,Accutest Laboratories,accutest-laboratories,Analyst,2012-01-01,2012-08-01
bea9cd6d-3c8f-4736-a78a-09dda50a6a16,Rutgers University,rutgersu,Research Assistant,2011-03-01,2011-07-01
bea9cd6d-3c8f-4736-a78a-09dda50a6a16,Collegiate Entrepreneurs,n/a,Foreman/Painter,2009-05-01,2009-08-01
7bfa0a3f-cb78-44cf-8749-69255e3b8cc9,SpaceBridge Inc.,spacebridgeinc,Head of Engineering,2018-11-01,
7bfa0a3f-cb78-44cf-8749-69255e3b8cc9,Haivision,haivision,Vice President - Systems Engineering,2009-08-01,2018-11-01
7bfa0a3f-cb78-44cf-8749-69255e3b8cc9,Advantech Satellite Networks,n/a,Sr. Systems Engineer,2006-03-01,2009-08-01
7bfa0a3f-cb78-44cf-8749-69255e3b8cc9,EMS Technologies,ems-technologies,Sr. Systems Engineer,2000-05-01,2006-03-01
7bfa0a3f-cb78-44cf-8749-69255e3b8cc9,CMC Electronics,cmc-electronics,Systems Engineer,1998-05-01,2000-04-01
7bfa0a3f-cb78-44cf-8749-69255e3b8cc9,CAE,cae,System Engineer,1995-05-01,1998-04-01
d344b100-28ad-4214-bba6-ded0e0112d86,Google,google,Senior Software Engineer,2013-11-01,
3ab9be7f-6159-4725-9a3c-46b97ebc88c0,Alberto Oliva,alberto-oliva-group,CEO,2022-01-01,
3ab9be7f-6159-4725-9a3c-46b97ebc88c0,Boston Consulting Group (BCG),boston-consulting-group,LEGAL AND CORPORATE DEVELOPMENT DIRECTOR,2013-01-01,2020-01-01
3ab9be7f-6159-4725-9a3c-46b97ebc88c0,Best Western® Hotels & Resorts,best-western-hotels-&-resorts,CHIEF FINANCIAL OFFICER,2008-01-01,2012-01-01
3ab9be7f-6159-4725-9a3c-46b97ebc88c0,Alpitour World,alpitourworld,CONTROLLER,2005-01-01,2007-01-01
3ab9be7f-6159-4725-9a3c-46b97ebc88c0,Grand Hotel Pianeta Maratea Resort ⭐️⭐️⭐️⭐️,grand-hotel-pianeta-maratea-resort,SALES AND MARKETING MANAGER,2000-01-01,2004-01-01
5c9161ff-4bfd-477b-88d4-663d96005e2f,FIME,fime,Payment Consultant,2020-08-01,
5c9161ff-4bfd-477b-88d4-663d96005e2f,Darfon,darfon,Global Quality Manager,2018-05-01,2020-07-01
5c9161ff-4bfd-477b-88d4-663d96005e2f,KLA-Tencor,klacorp,Application Engineer,2017-10-01,2018-04-01
58e176d4-bd32-407e-b93c-1d934384ba3f,Bain & Company,bain-and-company,Senior Consultant,2022-03-01,
58e176d4-bd32-407e-b93c-1d934384ba3f,Amazon,amazon,Pricing Consultant,2019-03-01,2022-03-01
58e176d4-bd32-407e-b93c-1d934384ba3f,Saggezza,saggezza,Machine Learning Intern,2018-12-01,2019-03-01
58e176d4-bd32-407e-b93c-1d934384ba3f,JSpiders - Training & Development Center,jspiders---training-&-development-center,Full Stack Developer  Trainne,2018-05-01,2018-12-01
08efbf23-3440-48f6-aa56-6ae85c015e93,Adobe Systems Romania,adobe,Computer Scientist,2012-02-01,
08efbf23-3440-48f6-aa56-6ae85c015e93,Self Employed,n/a,Frelance software developer,2008-01-01,2012-02-01
82e77c0c-4416-43f7-8e8a-942d6f35a5ef,Forbes Communications Council,forbescommcouncil,Official Member,2020-12-01,
82e77c0c-4416-43f7-8e8a-942d6f35a5ef,Impartner Software,impartnersoftware,Chief Marketing Officer,2015-06-01,
82e77c0c-4416-43f7-8e8a-942d6f35a5ef,WatchGuard Technologies,watchguard-technologies,"Global Director Marketing Communications, Analyst and Public Relations, and Social Media",2013-05-01,2015-06-01
82e77c0c-4416-43f7-8e8a-942d6f35a5ef,Fluke Networks (A Danaher company),fluke-corporation,Worldwide Public and Analyst Relations and Social Media Manager,2011-04-01,2013-05-01
82e77c0c-4416-43f7-8e8a-942d6f35a5ef,Owens Corning,owens-corning,Global Communications Leader,2003-10-01,2010-12-01
82e77c0c-4416-43f7-8e8a-942d6f35a5ef,Pulse Entertainment,pulse-entertainment,"Vice President, Public Relations",2000-01-01,2001-01-01
82e77c0c-4416-43f7-8e8a-942d6f35a5ef,Fleishman-Hillard,fleishman-hillard,Vice President,1999-01-01,2000-01-01
82e77c0c-4416-43f7-8e8a-942d6f35a5ef,The Longaberger Company,longaberger,Director of Public Relations,1995-01-01,1996-01-01
82e77c0c-4416-43f7-8e8a-942d6f35a5ef,Procter & Gamble,procter-and-gamble,Public Affairs Manager,1992-01-01,1994-01-01
4eaa16a9-69b2-4d9a-b592-fd8ee7a4559e,Zscaler,zscaler,Sr Director of Global SDRs,2020-02-01,
4eaa16a9-69b2-4d9a-b592-fd8ee7a4559e,BMC Software,bmc-software,"Director, Inside Sales - Global Strategic Programs",2008-12-01,2020-03-01
4eaa16a9-69b2-4d9a-b592-fd8ee7a4559e,GlaxoSmithKline,glaxosmithkline,IT Business Analyst,2006-05-01,2006-12-01
eb371261-2e30-4278-8383-7d5626ca8178,Amazon Web Services (AWS),amazon-web-services,India Head of Startup Solution Architects,2021-05-01,
eb371261-2e30-4278-8383-7d5626ca8178,Network18 Media & Investments Limited,network18,Chief Technology Officer (Digital),2019-04-01,2021-05-01
eb371261-2e30-4278-8383-7d5626ca8178,Fork Media,fork-media,COO/CTO,2015-04-01,2019-03-01
eb371261-2e30-4278-8383-7d5626ca8178,Airloyal,airloyal,Chief of Products,2014-06-01,2015-03-01
eb371261-2e30-4278-8383-7d5626ca8178,BoxTV.com (A Times Internet Company),timesinternet,Business Head,2011-01-01,2014-05-01
eb371261-2e30-4278-8383-7d5626ca8178,Microsoft,microsoft,MTC Technology Specialist,2006-09-01,2010-12-01
eb371261-2e30-4278-8383-7d5626ca8178,Cognizant Technology Solutions,cognizant,Technology Specialist,2003-09-01,2006-09-01
eb371261-2e30-4278-8383-7d5626ca8178,Digital Globalsoft,n/a,Software Specialist,2002-11-01,2003-09-01
eb371261-2e30-4278-8383-7d5626ca8178,3rd Agenda,n/a,Technology Consultant,1999-04-01,2002-09-01
eb371261-2e30-4278-8383-7d5626ca8178,Nvision Technologies,n/a,Software Engineer,1998-09-01,1999-02-01
5d5b4b17-f3bd-4468-a17e-74d6b5e42114,Housing.com,housing-com,Software Engineer Intern,2020-01-01,2020-09-01
5d5b4b17-f3bd-4468-a17e-74d6b5e42114,Amazon,amazon,Summer Intern,2019-06-01,2019-07-01
e7c25937-13da-4ba2-b5a7-511bae8e6279,Prasco,prasco,Senior System Analyst,2018-05-01,
e7c25937-13da-4ba2-b5a7-511bae8e6279,Teradata,teradata,Software Engineer,2011-05-01,2018-04-01
e7c25937-13da-4ba2-b5a7-511bae8e6279,CSC,csc,Configuration Management Leader,2009-11-01,2011-05-01
e7c25937-13da-4ba2-b5a7-511bae8e6279,NCR Corporation,ncr-corporation,Development/Lead Development Programmer,1989-05-01,2009-10-01
60e142db-1146-48f4-9395-3ad5e879bad4,HP (TippingPoint),hewlett-packard-enterprise,Senior Software Engineer,2003-01-01,
60e142db-1146-48f4-9395-3ad5e879bad4,AIS,ais,Software Developer,1999-01-01,2003-01-01
60e142db-1146-48f4-9395-3ad5e879bad4,IBM Global Services,ibm,IT Consultant,1993-01-01,1999-01-01
0c484b18-2d98-4bb5-bfe6-d6975d931060,Hewlett Packard Enterprise,hewlett-packard-enterprise,System Engineer,,
f2de9e35-26fe-4539-8c09-0bef544e6d69,4thMVMT,4thmvmt,Chief Brand Officer,2018-10-01,
f2de9e35-26fe-4539-8c09-0bef544e6d69,Moxie World,n/a,"Senior Brand Strategy, Content & Film and TV Music Consultant",2016-02-01,
f2de9e35-26fe-4539-8c09-0bef544e6d69,Rob Hill Sr. Productions,n/a,Senior Management & Content Consultant,2015-09-01,
f2de9e35-26fe-4539-8c09-0bef544e6d69,Music Publishing  & Artist Management Company (Europe),n/a,Senior Consultant,2015-03-01,
f2de9e35-26fe-4539-8c09-0bef544e6d69,ElevenThirteen,n/a,Consultant,2015-01-01,
f2de9e35-26fe-4539-8c09-0bef544e6d69,Made Management Consulting,n/a,President & Chief Operating Officer,2011-02-01,2016-03-01
f2de9e35-26fe-4539-8c09-0bef544e6d69,"Interscope Records, , Geffen, and A&M Records (IGA)",n/a,Senior Director of Artist & Repertoire / VP of Artist & Repertoire & Marketing,2004-06-01,2011-01-01
0e284d16-a921-4947-b5d1-db88660dd2b3,Google,google,Product Manager,2016-03-01,
bba2cc5e-198c-446d-98fd-a03a659d5401,AUSY Belgium,ausy_be,Business Controller,2021-07-01,
bba2cc5e-198c-446d-98fd-a03a659d5401,United Petfood,united-petfood,Group Controller,2020-02-01,2021-06-01
bba2cc5e-198c-446d-98fd-a03a659d5401,Niko Group,niko-group,Financial Controller,2017-05-01,2020-01-01
bba2cc5e-198c-446d-98fd-a03a659d5401,Daikin Europe,daikin-europe-nv,Financial Controller,2015-10-01,2017-05-01
bba2cc5e-198c-446d-98fd-a03a659d5401,Siemens PLM Software,siemens-plm-software,Business Analyst,2014-03-01,2015-10-01
bba2cc5e-198c-446d-98fd-a03a659d5401,"LMS, a Siemens Business",lms-a-siemens-business,SAP Implementation Assistant (FICO),2012-01-01,2012-09-01
94a2fd3b-488a-42b2-a62b-81a4870febd2,Credo,credo-semiconductor,VP of Sales,2021-04-01,
94a2fd3b-488a-42b2-a62b-81a4870febd2,Wechi Semiconductor/Ventive System,n/a,Chief Executive Officer,2020-10-01,2021-02-01
94a2fd3b-488a-42b2-a62b-81a4870febd2,"Shenzhen Powerleader Computer System Co., Ltd.",n/a,EVP & COO,2020-02-01,2020-10-01
94a2fd3b-488a-42b2-a62b-81a4870febd2,Broadcom Inc.,broadcom,Huawei Global Account Director,2018-02-01,2020-01-01
94a2fd3b-488a-42b2-a62b-81a4870febd2,Intel Corporation,intel-corporation,"Director, Strategic New Initiatives, Huawei Global Team; Site GM, Intel China Ltd. Shenzhen Branch",1998-09-01,2018-02-01
94a2fd3b-488a-42b2-a62b-81a4870febd2,"Ricsson Information Technology Co., Ltd",n/a,Deputy General Manager (1997 - 1998),1996-01-01,1998-09-01
94a2fd3b-488a-42b2-a62b-81a4870febd2,"Guangdong Machinery Import & Export Group Co, Import Dept.",n/a,Business Account Manager,1995-08-01,1995-12-01
b7489da3-d640-4ce1-9374-20d80d29589a,EY,ernstandyoung,Executive Assistant,2019-09-01,
b7489da3-d640-4ce1-9374-20d80d29589a,Robert Half,robert-half-international,Temporary,2019-08-01,
b7489da3-d640-4ce1-9374-20d80d29589a,American Board of Radiology,the-american-board-of-radiology,Exam Delivery Specialist,2017-03-01,2018-05-01
b7489da3-d640-4ce1-9374-20d80d29589a,Robert Half,robert-half-international,Accountant,2016-11-01,2017-03-01
b7489da3-d640-4ce1-9374-20d80d29589a,JD Mellberg,n/a,Commissions Asscoiate,2016-08-01,2016-11-01
b7489da3-d640-4ce1-9374-20d80d29589a,University of Arizona,uarizona,Office Specialist,2016-04-01,2016-08-01
b7489da3-d640-4ce1-9374-20d80d29589a,Scotia Management Group,scotia-management-group,Assistant Community Manager,2015-06-01,2016-04-01
b7489da3-d640-4ce1-9374-20d80d29589a,Peach Properties,n/a,Accounting Assistant/HR Director,2013-04-01,2015-06-01
b7489da3-d640-4ce1-9374-20d80d29589a,University of Phoenix,university-of-phoenix,Enrollment Advisor,2011-10-01,2012-12-01
b7489da3-d640-4ce1-9374-20d80d29589a,Arizona Community Physicians,n/a,PBX Operator,2010-04-01,2011-06-01
b7489da3-d640-4ce1-9374-20d80d29589a,Arizona Inn,n/a,Pantry Chef,2009-02-01,2010-03-01
b7489da3-d640-4ce1-9374-20d80d29589a,C & L Upholstery,n/a,Secretary,2008-06-01,2009-02-01
b7489da3-d640-4ce1-9374-20d80d29589a,Basha’s,n/a,Bakery Clerk,2006-06-01,2008-05-01
b7489da3-d640-4ce1-9374-20d80d29589a,Disney World,n/a,Character Performer,2005-08-01,2006-01-01
b7489da3-d640-4ce1-9374-20d80d29589a,L.A,n/a,Customer Service Rep; Juice Box,1996-06-01,1997-01-01
73f352f9-7f23-467e-8aec-122059d8a48a,Indico Data,indico-data-solutions,Director of Product Marketing,2020-11-01,
73f352f9-7f23-467e-8aec-122059d8a48a,MarcMeDown,n/a,President,2019-12-01,
73f352f9-7f23-467e-8aec-122059d8a48a,Akamai Technologies,akamai-technologies,Global Marketing Director,2012-03-01,2019-12-01
73f352f9-7f23-467e-8aec-122059d8a48a,Services Defined Consulting Group,n/a,Principal,2006-01-01,2012-02-01
73f352f9-7f23-467e-8aec-122059d8a48a,Wipro / Infocrossing/ Level 3,n/a,Director Product Development,2000-01-01,2005-12-01
73f352f9-7f23-467e-8aec-122059d8a48a,Applied Technology Ventures (ATV),n/a,VP Marketing,1995-01-01,2001-12-01
03043b20-a754-467a-85fc-e8fc15e12a12,Stratus,stratusunlimited,EVP Integration,2020-09-01,
03043b20-a754-467a-85fc-e8fc15e12a12,Icon,iconid,EVP Integration,1993-09-01,
03043b20-a754-467a-85fc-e8fc15e12a12,Elgin Sweeper,elgin-sweeper,Accounting Manager,1986-09-01,1993-09-01
03043b20-a754-467a-85fc-e8fc15e12a12,Federal Signal Corporation,federal-signal-corporation,Senior Accountant - Consolidations,1982-05-01,1985-09-01
076c625b-0390-4091-82c5-1bf85f50cf10,Unity,unity,"Senior Manager, Business Strategy",2019-08-01,
076c625b-0390-4091-82c5-1bf85f50cf10,mapper,mapper.ai,Head of Business Strategy,2018-04-01,2019-05-01
076c625b-0390-4091-82c5-1bf85f50cf10,"Green Polymeric Materials, Inc.",green-polymeric-materials-inc,Vice President,2014-08-01,2018-04-01
076c625b-0390-4091-82c5-1bf85f50cf10,Davis Wright Tremaine LLP,davis-wright-tremaine-llp,IP Litigation Associate,2013-08-01,2014-08-01
076c625b-0390-4091-82c5-1bf85f50cf10,Kirkland & Ellis LLP,kirkland-&-ellis-llp,Associate Attorney,2010-09-01,2013-07-01
076c625b-0390-4091-82c5-1bf85f50cf10,Kirkland & Ellis LLP,kirkland-&-ellis-llp,Summer Associate,2009-05-01,2009-07-01
e582e47a-60e8-43d5-92bd-a505bde2ed9c,Tekion Corp,tekion,Senior Software Engineer,2020-12-01,
e582e47a-60e8-43d5-92bd-a505bde2ed9c,KrazyBee,krazybee,Senior Software Engineer,2019-02-01,2021-01-01
e582e47a-60e8-43d5-92bd-a505bde2ed9c,Ola (ANI Technologies Pvt. Ltd),olacabs-com,Software Engineer,2018-03-01,2019-02-01
e582e47a-60e8-43d5-92bd-a505bde2ed9c,Frontline Analysts,frontline-analysts,Investment Banking Analyst,2017-03-01,2018-03-01
e582e47a-60e8-43d5-92bd-a505bde2ed9c,Sapient,sapient,Associate Technology Level 2,2014-04-01,2015-05-01
e582e47a-60e8-43d5-92bd-a505bde2ed9c,HCL Technologies,hcl-technologies,Software Developer,2012-10-01,2014-03-01
1cb4dc82-3a40-4db8-a121-d8ca2f20bd89,Amazon Web Services (AWS),amazon-web-services,Principal Technical Keynote Lead,2022-07-01,
1cb4dc82-3a40-4db8-a121-d8ca2f20bd89,Microsoft,microsoft,Senior Program Manager,2016-03-01,2022-07-01
1cb4dc82-3a40-4db8-a121-d8ca2f20bd89,City Refrigeration Holdings (UK) Ltd,city-facilities-management-holdings-ltd,Senior Software Developer,2015-04-01,2016-03-01
1cb4dc82-3a40-4db8-a121-d8ca2f20bd89,Barclays Wealth and Investment Management,barclays-wealth-and-investment-management,Senior Software Developer,2014-06-01,2015-04-01
1cb4dc82-3a40-4db8-a121-d8ca2f20bd89,IBI Group,ibi-group_2,Senior Software Developer,2014-03-01,2014-06-01
1cb4dc82-3a40-4db8-a121-d8ca2f20bd89,Bede Gaming Ltd,bede-gaming,Senior SQL DBA - Azure Infrastructure Architect,2013-10-01,2014-03-01
1cb4dc82-3a40-4db8-a121-d8ca2f20bd89,Ignis Asset Management,ignis-asset-management,SQL Server DBA,2013-07-01,2013-10-01
1cb4dc82-3a40-4db8-a121-d8ca2f20bd89,Amor Group,n/a,Senior Software Engineer,2012-10-01,2013-07-01
1cb4dc82-3a40-4db8-a121-d8ca2f20bd89,TowzieTyke,n/a,Co-founder,2012-09-01,2015-09-01
1cb4dc82-3a40-4db8-a121-d8ca2f20bd89,SoftwareLounge.co.uk,n/a,IT Director,2009-01-01,2016-03-01
1cb4dc82-3a40-4db8-a121-d8ca2f20bd89,Markit (formerly known as DataExplorers Ltd),markit,Senior Software Developer / Database Administrator,2006-11-01,2012-10-01
1cb4dc82-3a40-4db8-a121-d8ca2f20bd89,Labelgraphics,n/a,"Software Developer, Support Analyst",2005-10-01,2006-11-01
8ea0ebb4-d74a-4aa1-96fc-dcc8562af9f7,TBWA\Chiat\Day,tbwachiatday,Senior Strategist,2019-10-01,
8ea0ebb4-d74a-4aa1-96fc-dcc8562af9f7,Funworks,funworks,Senior Strategist (Contract),2019-05-01,2019-10-01
8ea0ebb4-d74a-4aa1-96fc-dcc8562af9f7,Leo Burnett,leo-burnett,Global Strategist,2018-04-01,2019-05-01
8ea0ebb4-d74a-4aa1-96fc-dcc8562af9f7,BLITZ,blitz,Strategist,2017-05-01,2018-04-01
8ea0ebb4-d74a-4aa1-96fc-dcc8562af9f7,ARGONAUT,argonaut-inc-,Jr. Strategist,2015-08-01,2017-04-01
8ea0ebb4-d74a-4aa1-96fc-dcc8562af9f7,Crispin Porter Bogusky,crispinporterbogusky,Strategist - Intern to Freelance,2015-01-01,2015-05-01
8ea0ebb4-d74a-4aa1-96fc-dcc8562af9f7,Intel Corporation,intel-corporation,Brand Strategy MBA Intern,2014-04-01,2015-01-01
c0ad5852-aae8-4bb8-b76a-815750764b36,Google,google,Software Engineer (AI/ML),2022-03-01,
c0ad5852-aae8-4bb8-b76a-815750764b36,Apple,apple,Machine Learning/Data Scientist,2021-05-01,2022-03-01
c0ad5852-aae8-4bb8-b76a-815750764b36,PathAI,pathai,Machine Learning Intern,2020-06-01,2020-09-01
c0ad5852-aae8-4bb8-b76a-815750764b36,University of California San Diego,ucsandiego,Graduate Research And Teaching Assistant,2019-09-01,2021-03-01
c0ad5852-aae8-4bb8-b76a-815750764b36,"Indian Institute of Technology, Bombay",indian-institute-of-technology-bombay,Research Assistant,2018-09-01,2019-05-01
c0ad5852-aae8-4bb8-b76a-815750764b36,FinMechanics,finmechanics,Senior Consultant,2015-07-01,2018-08-01
c0ad5852-aae8-4bb8-b76a-815750764b36,The Freenet Project,n/a,Google Summer of Code 2013,2013-06-01,2013-09-01
8d862ced-3604-478c-943f-10b609da6a4b,RLD Group,rldgroupllc,Sr. Consultant,2021-05-01,
8d862ced-3604-478c-943f-10b609da6a4b,[24]7.ai,24-7-ai,"Sr. Director, Global HR Business Partners",2018-05-01,2018-10-01
8d862ced-3604-478c-943f-10b609da6a4b,PICA - Professional Independent Consultants of America,picanetwork,Community Lead - Silicon Valley,2018-03-01,2019-12-01
8d862ced-3604-478c-943f-10b609da6a4b,Melita Group,melita-group,Sr. HR Consultant,2012-10-01,2013-09-01
8d862ced-3604-478c-943f-10b609da6a4b,HR Leaders Coach,hrleaderscoach,Founder and Principal Consultant,2012-10-01,
8d862ced-3604-478c-943f-10b609da6a4b,Network Appliance,netapp,"Sr. Manager, Human Resources",2010-11-01,2012-07-01
8d862ced-3604-478c-943f-10b609da6a4b,Brocade,brocade,"Sr. Manager, HR Business Partner Group",2005-09-01,2010-11-01
8d862ced-3604-478c-943f-10b609da6a4b,Portal Software,portal-software,HR Manager,2004-09-01,2005-09-01
8d862ced-3604-478c-943f-10b609da6a4b,LSI Logic,lsi-corporation,HR Business Partner,2001-01-01,2004-01-01
8d862ced-3604-478c-943f-10b609da6a4b,C-Cube Microsystems,c-cube-microsystems,HR Specialist/HR Manager,1999-01-01,2001-01-01
cfb7e104-0bce-464e-8a44-ae540a920611,Foursquare,foursquare,Senior Software Engineer,2019-09-01,
cfb7e104-0bce-464e-8a44-ae540a920611,Insight Data Science,insight-data-science,Data Science Fellow,2019-06-01,2019-08-01
cfb7e104-0bce-464e-8a44-ae540a920611,Rice University,riceuniversity,Postdoctoral Instructor,2016-07-01,2019-06-01
68cabdd1-c301-4044-aaec-efbd88cb0afb,PetHonesty,pethonesty,Board Member,2018-08-01,
68cabdd1-c301-4044-aaec-efbd88cb0afb,Product Fuel,product-fuel,Founder,2017-06-01,2019-05-01
68cabdd1-c301-4044-aaec-efbd88cb0afb,CubeFit,cubefit,Co-Founder,2016-03-01,2018-06-01
68cabdd1-c301-4044-aaec-efbd88cb0afb,Willow & Everett,willow-&-everett,Founder and CEO,2014-10-01,2019-06-01
68cabdd1-c301-4044-aaec-efbd88cb0afb,"Healogram, Inc.",healogram-inc-,Founder,2013-07-01,2014-11-01
68cabdd1-c301-4044-aaec-efbd88cb0afb,Draper Laboratory,draper,Fellow,2012-08-01,2014-05-01
68cabdd1-c301-4044-aaec-efbd88cb0afb,Northeastern University,northeastern-university,Master's Student--Computer Science,2012-08-01,2014-05-01
68cabdd1-c301-4044-aaec-efbd88cb0afb,United States Air Force,united-states-air-force,Project Manager/Developmental Engineer,2012-05-01,2017-05-01
68cabdd1-c301-4044-aaec-efbd88cb0afb,Intel Corporation,intel-corporation,Security Labs Intern,2011-06-01,2011-07-01
68cabdd1-c301-4044-aaec-efbd88cb0afb,US Air Force Academy,us-air-force-academy,Cadet,2008-06-01,2012-05-01
85c32227-740d-44bc-83cf-9c234fbdf846,YASH Technologies,yash-technologies,Senior Architect,2013-03-01,
85c32227-740d-44bc-83cf-9c234fbdf846,Progress Software,progress-software,Sr.Systems Engineer,2010-01-01,2013-01-01
85c32227-740d-44bc-83cf-9c234fbdf846,SmartIMS,n/a,Sr.Systems Engineer,2009-12-01,2010-12-01
92a52877-8d5d-41a6-950f-1b9c6574be7a,Amazon,amazon,Data Scientist,2019-06-01,
92a52877-8d5d-41a6-950f-1b9c6574be7a,UMass Memorial Medical Center,umass-memorial-medical-center,Senior Data Analyst,2017-05-01,2019-06-01
0bd003ac-4e6d-4410-b007-32193a15324c,Unity Technologies,unity,Senior Sales Account Executive,2021-05-01,
0bd003ac-4e6d-4410-b007-32193a15324c,Autodesk,autodesk,"Sales Executive, Advance Manufacturing - Named Accounts",2016-08-01,2021-05-01
0bd003ac-4e6d-4410-b007-32193a15324c,Delcam,delcam,Account Manager,2003-07-01,2016-08-01
0bd003ac-4e6d-4410-b007-32193a15324c,Fagmol Ltda,n/a,Product & Mold Designer,2000-01-01,2003-06-01
0755d272-a12a-4779-a523-4793cd3b8c84,WGI,wginc,Field Supervisor,2020-09-01,
0755d272-a12a-4779-a523-4793cd3b8c84,WGI,wginc2,Field Supervisor,2019-06-01,
0755d272-a12a-4779-a523-4793cd3b8c84,APTIM (formerly CB&I Capital Services),aptimglobal,Scientist II,2017-06-01,2019-06-01
ecb7e908-d126-403f-bf0a-7c7dcae98725,Redis,redisinc,Director of Software Engineering,2022-06-01,
